date,market,rainfall
2020-03-08,Kansanga,4.4
2020-03-09,Kansanga,13.6
2020-03-10,Kansanga,1.0
2020-03-11,Kansanga,2.6
2020-03-12,Kansanga,4.5
2020-03-13,Kansanga,16.4
2020-03-14,Kansanga,1.8
2020-03-15,Kansanga,1.7
2020-03-16,Kansanga,12.8
2020-03-17,Kansanga,3.4
2020-03-18,Kansanga,10.2
2020-03-19,Kansanga,3.8
2020-03-20,Kansanga,1.0
2020-03-21,Kansanga,4.0
2020-03-22,Kansanga,21.8
2020-03-23,Kansanga,3.7
2020-03-24,Kansanga,3.8
2020-03-25,Kansanga,9.6
2020-03-26,Kansanga,3.3
2020-03-27,Kansanga,11.0
2020-03-28,Kansanga,15.1
2020-03-29,Kansanga,6.0
2020-03-30,Kansanga,0.3
2020-03-31,Kansanga,1.9
2020-04-01,Kansanga,1.6
2020-04-02,Kansanga,0.7
2020-04-03,Kansanga,1.8
2020-04-04,Kansanga,3.7
2020-04-05,Kansanga,1.5
2020-04-06,Kansanga,1.3
2020-04-07,Kansanga,0.8
2020-04-08,Kansanga,0.6
2020-04-09,Kansanga,0.9
2020-04-10,Kansanga,4.6
2020-04-11,Kansanga,2.2
2020-04-12,Kansanga,8.4
2020-04-13,Kansanga,12.4
2020-04-14,Kansanga,16.0
2020-04-15,Kansanga,3.5
2020-04-16,Kansanga,0.7
2020-04-17,Kansanga,8.4
2020-04-18,Kansanga,9.4
2020-04-19,Kansanga,5.5
2020-04-20,Kansanga,13.2
2020-04-21,Kansanga,3.8
2020-04-22,Kansanga,5.1
2020-04-23,Kansanga,18.7
2020-04-24,Kansanga,3.8
2020-04-25,Kansanga,0.5
2020-04-26,Kansanga,2.5
2020-04-27,Kansanga,3.9
2020-04-28,Kansanga,12.3
2020-04-29,Kansanga,9.0
2020-04-30,Kansanga,9.4
2020-05-01,Kansanga,4.9
2020-05-02,Kansanga,14.0
2020-05-03,Kansanga,4.0
2020-05-04,Kansanga,2.8
2020-05-05,Kansanga,3.5
2020-05-06,Kansanga,5.2
2020-05-07,Kansanga,8.1
2020-05-08,Kansanga,9.4
2020-05-09,Kansanga,5.1
2020-05-10,Kansanga,30.4
2020-05-11,Kansanga,3.9
2020-05-12,Kansanga,4.4
2020-05-13,Kansanga,1.0
2020-05-14,Kansanga,1.1
2020-05-15,Kansanga,1.3
2020-05-16,Kansanga,6.4
2020-05-17,Kansanga,4.1
2020-05-18,Kansanga,1.3
2020-05-19,Kansanga,1.7
2020-05-20,Kansanga,2.9
2020-05-21,Kansanga,1.2
2020-05-22,Kansanga,2.3
2020-05-23,Kansanga,0.0
2020-05-24,Kansanga,0.3
2020-05-25,Kansanga,1.3
2020-05-26,Kansanga,1.5
2020-05-27,Kansanga,0.5
2020-05-28,Kansanga,0.3
2020-05-29,Kansanga,3.5
2020-05-30,Kansanga,3.5
2020-05-31,Kansanga,0.6
2020-06-01,Kansanga,0.1
2020-06-02,Kansanga,0.8
2020-06-03,Kansanga,2.7
2020-06-04,Kansanga,9.3
2020-06-05,Kansanga,0.7
2020-06-06,Kansanga,0.9
2020-06-07,Kansanga,3.3
2020-06-08,Kansanga,1.0
2020-06-09,Kansanga,3.7
2020-06-10,Kansanga,9.0
2020-06-11,Kansanga,5.5
2020-06-12,Kansanga,1.1
2020-06-13,Kansanga,6.2
2020-06-14,Kansanga,5.4
2020-06-15,Kansanga,0.7
2020-06-16,Kansanga,0.8
2020-06-17,Kansanga,0.1
2020-06-18,Kansanga,0.7
2020-06-19,Kansanga,2.5
2020-06-20,Kansanga,8.7
2020-06-21,Kansanga,1.5
2020-06-22,Kansanga,0.9
2020-06-23,Kansanga,0.5
2020-06-24,Kansanga,5.2
2020-06-25,Kansanga,1.5
2020-06-26,Kansanga,0.2
2020-06-27,Kansanga,3.5
2020-06-28,Kansanga,1.7
2020-06-29,Kansanga,1.9
2020-06-30,Kansanga,0.1
2020-07-01,Kansanga,1.0
2020-07-02,Kansanga,1.1
2020-07-03,Kansanga,1.1
2020-07-04,Kansanga,0.2
2020-07-05,Kansanga,1.5
2020-07-06,Kansanga,9.0
2020-07-07,Kansanga,1.5
2020-07-08,Kansanga,4.1
2020-07-09,Kansanga,0.6
2020-07-10,Kansanga,0.8
2020-07-11,Kansanga,2.9
2020-07-12,Kansanga,0.3
2020-07-13,Kansanga,0.9
2020-07-14,Kansanga,5.5
2020-07-15,Kansanga,0.2
2020-07-16,Kansanga,14.6
2020-07-17,Kansanga,4.1
2020-07-18,Kansanga,0.0
2020-07-19,Kansanga,1.9
2020-07-20,Kansanga,0.3
2020-07-21,Kansanga,9.5
2020-07-22,Kansanga,0.1
2020-07-23,Kansanga,2.4
2020-07-24,Kansanga,7.2
2020-07-25,Kansanga,0.3
2020-07-26,Kansanga,0.2
2020-07-27,Kansanga,0.1
2020-07-28,Kansanga,0.4
2020-07-29,Kansanga,0.5
2020-07-30,Kansanga,7.3
2020-07-31,Kansanga,0.0
2020-08-01,Kansanga,0.5
2020-08-02,Kansanga,1.5
2020-08-03,Kansanga,0.5
2020-08-04,Kansanga,0.4
2020-08-05,Kansanga,0.2
2020-08-06,Kansanga,0.7
2020-08-07,Kansanga,0.9
2020-08-08,Kansanga,9.2
2020-08-09,Kansanga,0.0
2020-08-10,Kansanga,0.3
2020-08-11,Kansanga,7.7
2020-08-12,Kansanga,6.2
2020-08-13,Kansanga,1.6
2020-08-14,Kansanga,6.7
2020-08-15,Kansanga,0.1
2020-08-16,Kansanga,0.9
2020-08-17,Kansanga,0.9
2020-08-18,Kansanga,6.9
2020-08-19,Kansanga,5.2
2020-08-20,Kansanga,6.8
2020-08-21,Kansanga,3.6
2020-08-22,Kansanga,2.9
2020-08-23,Kansanga,4.8
2020-08-24,Kansanga,2.0
2020-08-25,Kansanga,0.3
2020-08-26,Kansanga,5.0
2020-08-27,Kansanga,1.4
2020-08-28,Kansanga,2.2
2020-08-29,Kansanga,1.0
2020-08-30,Kansanga,0.4
2020-08-31,Kansanga,7.3
2020-09-01,Kansanga,5.2
2020-09-02,Kansanga,0.3
2020-09-03,Kansanga,0.6
2020-09-04,Kansanga,1.0
2020-09-05,Kansanga,3.6
2020-09-06,Kansanga,15.3
2020-09-07,Kansanga,4.0
2020-09-08,Kansanga,1.0
2020-09-09,Kansanga,1.4
2020-09-10,Kansanga,2.6
2020-09-11,Kansanga,2.4
2020-09-12,Kansanga,13.9
2020-09-13,Kansanga,3.4
2020-09-14,Kansanga,8.6
2020-09-15,Kansanga,1.9
2020-09-16,Kansanga,1.8
2020-09-17,Kansanga,2.8
2020-09-18,Kansanga,0.6
2020-09-19,Kansanga,3.1
2020-09-20,Kansanga,2.1
2020-09-21,Kansanga,5.0
2020-09-22,Kansanga,3.6
2020-09-23,Kansanga,9.2
2020-09-24,Kansanga,2.3
2020-09-25,Kansanga,9.9
2020-09-26,Kansanga,1.8
2020-09-27,Kansanga,3.4
2020-09-28,Kansanga,6.1
2020-09-29,Kansanga,0.4
2020-09-30,Kansanga,2.5
2020-10-01,Kansanga,4.2
2020-10-02,Kansanga,1.6
2020-10-03,Kansanga,3.5
2020-10-04,Kansanga,4.8
2020-10-05,Kansanga,1.8
2020-10-06,Kansanga,2.5
2020-10-07,Kansanga,2.1
2020-10-08,Kansanga,1.9
2020-10-09,Kansanga,6.4
2020-10-10,Kansanga,6.5
2020-10-11,Kansanga,0.1
2020-10-12,Kansanga,5.0
2020-10-13,Kansanga,2.2
2020-10-14,Kansanga,0.5
2020-10-15,Kansanga,3.1
2020-10-16,Kansanga,1.6
2020-10-17,Kansanga,1.3
2020-10-18,Kansanga,6.9
2020-10-19,Kansanga,9.6
2020-10-20,Kansanga,8.9
2020-10-21,Kansanga,0.9
2020-10-22,Kansanga,3.7
2020-10-23,Kansanga,3.3
2020-10-24,Kansanga,1.2
2020-10-25,Kansanga,11.1
2020-10-26,Kansanga,19.8
2020-10-27,Kansanga,11.5
2020-10-28,Kansanga,6.5
2020-10-29,Kansanga,25.6
2020-10-30,Kansanga,22.5
2020-10-31,Kansanga,0.5
2020-11-01,Kansanga,2.8
2020-11-02,Kansanga,4.7
2020-11-03,Kansanga,2.1
2020-11-04,Kansanga,3.1
2020-11-05,Kansanga,2.0
2020-11-06,Kansanga,9.3
2020-11-07,Kansanga,5.4
2020-11-08,Kansanga,2.0
2020-11-09,Kansanga,6.6
2020-11-10,Kansanga,7.8
2020-11-11,Kansanga,9.4
2020-11-12,Kansanga,0.9
2020-11-13,Kansanga,2.6
2020-11-14,Kansanga,11.7
2020-11-15,Kansanga,2.9
2020-11-16,Kansanga,15.7
2020-11-17,Kansanga,1.1
2020-11-18,Kansanga,3.3
2020-11-19,Kansanga,0.3
2020-11-20,Kansanga,0.6
2020-11-21,Kansanga,4.4
2020-11-22,Kansanga,9.3
2020-11-23,Kansanga,2.8
2020-11-24,Kansanga,2.7
2020-11-25,Kansanga,23.8
2020-11-26,Kansanga,1.7
2020-11-27,Kansanga,5.0
2020-11-28,Kansanga,4.4
2020-11-29,Kansanga,26.2
2020-11-30,Kansanga,2.6
2020-12-01,Kansanga,0.4
2020-12-02,Kansanga,0.0
2020-12-03,Kansanga,0.2
2020-12-04,Kansanga,7.1
2020-12-05,Kansanga,0.7
2020-12-06,Kansanga,0.6
2020-12-07,Kansanga,2.5
2020-12-08,Kansanga,3.5
2020-12-09,Kansanga,0.9
2020-12-10,Kansanga,2.3
2020-12-11,Kansanga,4.1
2020-12-12,Kansanga,1.0
2020-12-13,Kansanga,0.8
2020-12-14,Kansanga,0.6
2020-12-15,Kansanga,0.7
2020-12-16,Kansanga,0.0
2020-12-17,Kansanga,2.0
2020-12-18,Kansanga,4.4
2020-12-19,Kansanga,16.9
2020-12-20,Kansanga,3.2
2020-12-21,Kansanga,5.6
2020-12-22,Kansanga,3.8
2020-12-23,Kansanga,0.2
2020-12-24,Kansanga,1.4
2020-12-25,Kansanga,4.1
2020-12-26,Kansanga,1.2
2020-12-27,Kansanga,4.1
2020-12-28,Kansanga,0.0
2020-12-29,Kansanga,0.1
2020-12-30,Kansanga,3.3
2020-12-31,Kansanga,1.4
2021-01-01,Kansanga,3.9
2021-01-02,Kansanga,6.0
2021-01-03,Kansanga,1.4
2021-01-04,Kansanga,0.9
2021-01-05,Kansanga,0.6
2021-01-06,Kansanga,2.8
2021-01-07,Kansanga,0.0
2021-01-08,Kansanga,0.0
2021-01-09,Kansanga,6.1
2021-01-10,Kansanga,6.4
2021-01-11,Kansanga,1.8
2021-01-12,Kansanga,0.1
2021-01-13,Kansanga,3.9
2021-01-14,Kansanga,2.9
2021-01-15,Kansanga,9.3
2021-01-16,Kansanga,3.9
2021-01-17,Kansanga,0.8
2021-01-18,Kansanga,0.2
2021-01-19,Kansanga,3.5
2021-01-20,Kansanga,0.8
2021-01-21,Kansanga,1.7
2021-01-22,Kansanga,0.1
2021-01-23,Kansanga,0.6
2021-01-24,Kansanga,2.9
2021-01-25,Kansanga,2.5
2021-01-26,Kansanga,4.0
2021-01-27,Kansanga,0.4
2021-01-28,Kansanga,0.5
2021-01-29,Kansanga,0.2
2021-01-30,Kansanga,5.7
2021-01-31,Kansanga,1.8
2021-02-01,Kansanga,0.0
2021-02-02,Kansanga,0.7
2021-02-03,Kansanga,1.1
2021-02-04,Kansanga,1.0
2021-02-05,Kansanga,3.6
2021-02-06,Kansanga,0.2
2021-02-07,Kansanga,0.0
2021-02-08,Kansanga,0.0
2021-02-09,Kansanga,0.0
2021-02-10,Kansanga,3.3
2021-02-11,Kansanga,9.8
2021-02-12,Kansanga,7.8
2021-02-13,Kansanga,2.9
2021-02-14,Kansanga,1.7
2021-02-15,Kansanga,0.6
2021-02-16,Kansanga,1.2
2021-02-17,Kansanga,0.2
2021-02-18,Kansanga,5.8
2021-02-19,Kansanga,0.0
2021-02-20,Kansanga,0.0
2021-02-21,Kansanga,0.0
2021-02-22,Kansanga,7.0
2021-02-23,Kansanga,6.9
2021-02-24,Kansanga,1.2
2021-02-25,Kansanga,1.7
2021-02-26,Kansanga,0.5
2021-02-27,Kansanga,0.3
2021-02-28,Kansanga,1.8
2021-03-01,Kansanga,3.0
2021-03-02,Kansanga,3.5
2021-03-03,Kansanga,10.2
2021-03-04,Kansanga,12.1
2021-03-05,Kansanga,11.4
2021-03-06,Kansanga,2.9
2021-03-07,Kansanga,2.3
2021-03-08,Kansanga,5.8
2021-03-09,Kansanga,10.0
2021-03-10,Kansanga,1.6
2021-03-11,Kansanga,0.1
2021-03-12,Kansanga,0.0
2021-03-13,Kansanga,0.0
2021-03-14,Kansanga,0.0
2021-03-15,Kansanga,4.1
2021-03-16,Kansanga,3.3
2021-03-17,Kansanga,8.7
2021-03-18,Kansanga,1.6
2021-03-19,Kansanga,2.0
2021-03-20,Kansanga,4.3
2021-03-21,Kansanga,3.6
2021-03-22,Kansanga,0.2
2021-03-23,Kansanga,1.1
2021-03-24,Kansanga,0.6
2021-03-25,Kansanga,0.5
2021-03-26,Kansanga,0.6
2021-03-27,Kansanga,0.4
2021-03-28,Kansanga,1.0
2021-03-29,Kansanga,0.3
2021-03-30,Kansanga,3.8
2021-03-31,Kansanga,3.9
2021-04-01,Kansanga,6.2
2021-04-02,Kansanga,6.6
2021-04-03,Kansanga,4.5
2021-04-04,Kansanga,4.6
2021-04-05,Kansanga,6.4
2021-04-06,Kansanga,5.5
2021-04-07,Kansanga,3.4
2021-04-08,Kansanga,16.4
2021-04-09,Kansanga,2.0
2021-04-10,Kansanga,1.2
2021-04-11,Kansanga,5.8
2021-04-12,Kansanga,5.0
2021-04-13,Kansanga,38.3
2021-04-14,Kansanga,2.6
2021-04-15,Kansanga,3.8
2021-04-16,Kansanga,0.8
2021-04-17,Kansanga,0.9
2021-04-18,Kansanga,5.6
2021-04-19,Kansanga,13.6
2021-04-20,Kansanga,15.6
2021-04-21,Kansanga,4.0
2021-04-22,Kansanga,2.6
2021-04-23,Kansanga,8.4
2021-04-24,Kansanga,11.4
2021-04-25,Kansanga,19.5
2021-04-26,Kansanga,0.3
2021-04-27,Kansanga,1.8
2021-04-28,Kansanga,5.9
2021-04-29,Kansanga,3.7
2021-04-30,Kansanga,3.8
2021-05-01,Kansanga,1.6
2021-05-02,Kansanga,2.1
2021-05-03,Kansanga,14.2
2021-05-04,Kansanga,3.6
2021-05-05,Kansanga,3.9
2021-05-06,Kansanga,5.6
2021-05-07,Kansanga,7.7
2021-05-08,Kansanga,2.7
2021-05-09,Kansanga,19.1
2021-05-10,Kansanga,7.2
2021-05-11,Kansanga,8.7
2021-05-12,Kansanga,10.3
2021-05-13,Kansanga,0.5
2021-05-14,Kansanga,1.9
2021-05-15,Kansanga,10.7
2021-05-16,Kansanga,0.8
2021-05-17,Kansanga,0.9
2021-05-18,Kansanga,6.7
2021-05-19,Kansanga,15.0
2021-05-20,Kansanga,4.6
2021-05-21,Kansanga,1.0
2021-05-22,Kansanga,2.3
2021-05-23,Kansanga,2.0
2021-05-24,Kansanga,0.3
2021-05-25,Kansanga,0.2
2021-05-26,Kansanga,0.9
2021-05-27,Kansanga,0.5
2021-05-28,Kansanga,0.6
2021-05-29,Kansanga,0.8
2021-05-30,Kansanga,2.4
2021-05-31,Kansanga,1.5
2021-06-01,Kansanga,0.9
2021-06-02,Kansanga,0.3
2021-06-03,Kansanga,3.5
2021-06-04,Kansanga,4.9
2021-06-05,Kansanga,4.0
2021-06-06,Kansanga,4.5
2021-06-07,Kansanga,2.5
2021-06-08,Kansanga,0.6
2021-06-09,Kansanga,0.1
2021-06-10,Kansanga,0.4
2021-06-11,Kansanga,0.2
2021-06-12,Kansanga,1.0
2021-06-13,Kansanga,0.2
2021-06-14,Kansanga,0.7
2021-06-15,Kansanga,0.5
2021-06-16,Kansanga,0.1
2021-06-17,Kansanga,4.2
2021-06-18,Kansanga,4.9
2021-06-19,Kansanga,11.0
2021-06-20,Kansanga,3.8
2021-06-21,Kansanga,0.7
2021-06-22,Kansanga,1.0
2021-06-23,Kansanga,0.3
2021-06-24,Kansanga,0.8
2021-06-25,Kansanga,1.0
2021-06-26,Kansanga,0.6
2021-06-27,Kansanga,0.2
2021-06-28,Kansanga,0.5
2021-06-29,Kansanga,1.0
2021-06-30,Kansanga,7.3
2021-07-01,Kansanga,0.4
2021-07-02,Kansanga,0.3
2021-07-03,Kansanga,0.1
2021-07-04,Kansanga,1.7
2021-07-05,Kansanga,0.2
2021-07-06,Kansanga,0.7
2021-07-07,Kansanga,1.7
2021-07-08,Kansanga,0.5
2021-07-09,Kansanga,1.4
2021-07-10,Kansanga,0.1
2021-07-11,Kansanga,2.0
2021-07-12,Kansanga,0.5
2021-07-13,Kansanga,5.7
2021-07-14,Kansanga,0.6
2021-07-15,Kansanga,8.5
2021-07-16,Kansanga,7.2
2021-07-17,Kansanga,0.0
2021-07-18,Kansanga,0.0
2021-07-19,Kansanga,0.0
2021-07-20,Kansanga,0.3
2021-07-21,Kansanga,0.2
2021-07-22,Kansanga,0.0
2021-07-23,Kansanga,0.1
2021-07-24,Kansanga,0.1
2021-07-25,Kansanga,0.0
2021-07-26,Kansanga,0.0
2021-07-27,Kansanga,0.0
2021-07-28,Kansanga,0.6
2021-07-29,Kansanga,0.6
2021-07-30,Kansanga,0.3
2021-07-31,Kansanga,0.0
2021-08-01,Kansanga,0.0
2021-08-02,Kansanga,0.5
2021-08-03,Kansanga,1.0
2021-08-04,Kansanga,0.1
2021-08-05,Kansanga,0.8
2021-08-06,Kansanga,4.5
2021-08-07,Kansanga,1.1
2021-08-08,Kansanga,0.8
2021-08-09,Kansanga,2.8
2021-08-10,Kansanga,9.0
2021-08-11,Kansanga,5.6
2021-08-12,Kansanga,5.2
2021-08-13,Kansanga,8.4
2021-08-14,Kansanga,17.1
2021-08-15,Kansanga,7.3
2021-08-16,Kansanga,0.9
2021-08-17,Kansanga,0.7
2021-08-18,Kansanga,1.9
2021-08-19,Kansanga,1.0
2021-08-20,Kansanga,6.2
2021-08-21,Kansanga,1.9
2021-08-22,Kansanga,5.0
2021-08-23,Kansanga,1.4
2021-08-24,Kansanga,0.1
2021-08-25,Kansanga,0.1
2021-08-26,Kansanga,1.6
2021-08-27,Kansanga,0.6
2021-08-28,Kansanga,0.4
2021-08-29,Kansanga,0.0
2021-08-30,Kansanga,0.2
2021-08-31,Kansanga,1.0
2021-09-01,Kansanga,1.6
2021-09-02,Kansanga,1.1
2021-09-03,Kansanga,5.4
2021-09-04,Kansanga,5.7
2021-09-05,Kansanga,2.9
2021-09-06,Kansanga,9.8
2021-09-07,Kansanga,1.5
2021-09-08,Kansanga,15.6
2021-09-09,Kansanga,7.5
2021-09-10,Kansanga,2.0
2021-09-11,Kansanga,4.2
2021-09-12,Kansanga,2.0
2021-09-13,Kansanga,0.7
2021-09-14,Kansanga,0.4
2021-09-15,Kansanga,3.1
2021-09-16,Kansanga,2.5
2021-09-17,Kansanga,4.5
2021-09-18,Kansanga,11.0
2021-09-19,Kansanga,7.8
2021-09-20,Kansanga,5.3
2021-09-21,Kansanga,0.5
2021-09-22,Kansanga,14.5
2021-09-23,Kansanga,3.0
2021-09-24,Kansanga,3.5
2021-09-25,Kansanga,7.9
2021-09-26,Kansanga,9.7
2021-09-27,Kansanga,4.8
2021-09-28,Kansanga,3.7
2021-09-29,Kansanga,0.8
2021-09-30,Kansanga,2.8
2021-10-01,Kansanga,1.1
2021-10-02,Kansanga,0.4
2021-10-03,Kansanga,1.7
2021-10-04,Kansanga,2.3
2021-10-05,Kansanga,3.3
2021-10-06,Kansanga,6.4
2021-10-07,Kansanga,0.4
2021-10-08,Kansanga,2.9
2021-10-09,Kansanga,2.9
2021-10-10,Kansanga,2.9
2021-10-11,Kansanga,5.2
2021-10-12,Kansanga,2.3
2021-10-13,Kansanga,2.6
2021-10-14,Kansanga,4.8
2021-10-15,Kansanga,9.2
2021-10-16,Kansanga,0.3
2021-10-17,Kansanga,1.5
2021-10-18,Kansanga,5.0
2021-10-19,Kansanga,7.7
2021-10-20,Kansanga,13.3
2021-10-21,Kansanga,15.8
2021-10-22,Kansanga,0.5
2021-10-23,Kansanga,0.8
2021-10-24,Kansanga,0.0
2021-10-25,Kansanga,1.1
2021-10-26,Kansanga,0.1
2021-10-27,Kansanga,1.0
2021-10-28,Kansanga,4.5
2021-10-29,Kansanga,3.2
2021-10-30,Kansanga,0.3
2021-10-31,Kansanga,6.3
2021-11-01,Kansanga,1.3
2021-11-02,Kansanga,6.3
2021-11-03,Kansanga,6.5
2021-11-04,Kansanga,3.0
2021-11-05,Kansanga,4.2
2021-11-06,Kansanga,8.2
2021-11-07,Kansanga,2.7
2021-11-08,Kansanga,1.5
2021-11-09,Kansanga,0.5
2021-11-10,Kansanga,1.3
2021-11-11,Kansanga,3.0
2021-11-12,Kansanga,2.2
2021-11-13,Kansanga,0.4
2021-11-14,Kansanga,0.3
2021-11-15,Kansanga,0.2
2021-11-16,Kansanga,1.2
2021-11-17,Kansanga,1.3
2021-11-18,Kansanga,0.6
2021-11-19,Kansanga,0.0
2021-11-20,Kansanga,0.2
2021-11-21,Kansanga,3.5
2021-11-22,Kansanga,3.3
2021-11-23,Kansanga,0.1
2021-11-24,Kansanga,0.0
2021-11-25,Kansanga,0.0
2021-11-26,Kansanga,10.7
2021-11-27,Kansanga,19.8
2021-11-28,Kansanga,3.0
2021-11-29,Kansanga,1.9
2021-11-30,Kansanga,11.2
2021-12-01,Kansanga,1.9
2021-12-02,Kansanga,2.0
2021-12-03,Kansanga,7.4
2021-12-04,Kansanga,2.4
2021-12-05,Kansanga,5.8
2021-12-06,Kansanga,0.3
2021-12-07,Kansanga,0.8
2021-12-08,Kansanga,1.9
2021-12-09,Kansanga,3.7
2021-12-10,Kansanga,4.1
2021-12-11,Kansanga,0.7
2021-12-12,Kansanga,0.2
2021-12-13,Kansanga,1.8
2021-12-14,Kansanga,2.6
2021-12-15,Kansanga,5.9
2021-12-16,Kansanga,2.0
2021-12-17,Kansanga,0.4
2021-12-18,Kansanga,1.1
2021-12-19,Kansanga,7.0
2021-12-20,Kansanga,3.7
2021-12-21,Kansanga,8.5
2021-12-22,Kansanga,8.9
2021-12-23,Kansanga,5.4
2021-12-24,Kansanga,16.6
2021-12-25,Kansanga,3.2
2021-12-26,Kansanga,29.7
2021-12-27,Kansanga,8.3
2021-12-28,Kansanga,0.4
2021-12-29,Kansanga,0.5
2021-12-30,Kansanga,1.4
2021-12-31,Kansanga,30.0
2022-01-01,Kansanga,1.5
2022-01-02,Kansanga,1.0
2022-01-03,Kansanga,0.2
2022-01-04,Kansanga,0.2
2022-01-05,Kansanga,0.0
2022-01-06,Kansanga,0.0
2022-01-07,Kansanga,0.1
2022-01-08,Kansanga,0.0
2022-01-09,Kansanga,0.0
2022-01-10,Kansanga,0.0
2022-01-11,Kansanga,0.1
2022-01-12,Kansanga,0.0
2022-01-13,Kansanga,0.0
2022-01-14,Kansanga,1.7
2022-01-15,Kansanga,3.6
2022-01-16,Kansanga,1.8
2022-01-17,Kansanga,20.1
2022-01-18,Kansanga,2.1
2022-01-19,Kansanga,0.0
2022-01-20,Kansanga,0.5
2022-01-21,Kansanga,0.0
2022-01-22,Kansanga,0.0
2022-01-23,Kansanga,0.6
2022-01-24,Kansanga,0.6
2022-01-25,Kansanga,0.0
2022-01-26,Kansanga,0.6
2022-01-27,Kansanga,0.0
2022-01-28,Kansanga,0.0
2022-01-29,Kansanga,0.0
2022-01-30,Kansanga,1.9
2022-01-31,Kansanga,0.4
2022-02-01,Kansanga,1.1
2022-02-02,Kansanga,0.6
2022-02-03,Kansanga,0.5
2022-02-04,Kansanga,0.6
2022-02-05,Kansanga,2.1
2022-02-06,Kansanga,1.4
2022-02-07,Kansanga,0.1
2022-02-08,Kansanga,0.9
2022-02-09,Kansanga,4.1
2022-02-10,Kansanga,1.4
2022-02-11,Kansanga,2.8
2022-02-12,Kansanga,4.3
2022-02-13,Kansanga,1.1
2022-02-14,Kansanga,1.6
2022-02-15,Kansanga,1.4
2022-02-16,Kansanga,1.4
2022-02-17,Kansanga,1.2
2022-02-18,Kansanga,3.8
2022-02-19,Kansanga,1.5
2022-02-20,Kansanga,4.4
2022-02-21,Kansanga,0.3
2022-02-22,Kansanga,0.5
2022-02-23,Kansanga,0.4
2022-02-24,Kansanga,2.2
2022-02-25,Kansanga,3.5
2022-02-26,Kansanga,0.6
2022-02-27,Kansanga,3.1
2022-02-28,Kansanga,2.1
2022-03-01,Kansanga,1.0
2022-03-02,Kansanga,6.2
2022-03-03,Kansanga,1.4
2022-03-04,Kansanga,0.4
2022-03-05,Kansanga,0.1
2022-03-06,Kansanga,0.2
2022-03-07,Kansanga,1.8
2022-03-08,Kansanga,1.8
2022-03-09,Kansanga,7.8
2022-03-10,Kansanga,0.9
2022-03-11,Kansanga,0.5
2022-03-12,Kansanga,0.0
2022-03-13,Kansanga,0.0
2022-03-14,Kansanga,3.2
2022-03-15,Kansanga,0.3
2022-03-16,Kansanga,14.6
2022-03-17,Kansanga,0.0
2022-03-18,Kansanga,2.0
2022-03-19,Kansanga,2.0
2022-03-20,Kansanga,2.3
2022-03-21,Kansanga,8.0
2022-03-22,Kansanga,9.7
2022-03-23,Kansanga,0.1
2022-03-24,Kansanga,0.5
2022-03-25,Kansanga,7.9
2022-03-26,Kansanga,0.9
2022-03-27,Kansanga,6.7
2022-03-28,Kansanga,0.0
2022-03-29,Kansanga,1.8
2022-03-30,Kansanga,21.5
2022-03-31,Kansanga,1.0
2022-04-01,Kansanga,1.0
2022-04-02,Kansanga,1.4
2022-04-03,Kansanga,4.4
2022-04-04,Kansanga,0.7
2022-04-05,Kansanga,4.5
2022-04-06,Kansanga,2.7
2022-04-07,Kansanga,0.4
2022-04-08,Kansanga,2.1
2022-04-09,Kansanga,1.8
2022-04-10,Kansanga,3.6
2022-04-11,Kansanga,3.6
2022-04-12,Kansanga,0.2
2022-04-13,Kansanga,1.7
2022-04-14,Kansanga,8.4
2022-04-15,Kansanga,19.0
2022-04-16,Kansanga,11.3
2022-04-17,Kansanga,3.3
2022-04-18,Kansanga,1.5
2022-04-19,Kansanga,3.9
2022-04-20,Kansanga,22.9
2022-04-21,Kansanga,5.1
2022-04-22,Kansanga,4.5
2022-04-23,Kansanga,4.2
2022-04-24,Kansanga,14.7
2022-04-25,Kansanga,8.2
2022-04-26,Kansanga,1.1
2022-04-27,Kansanga,8.7
2022-04-28,Kansanga,8.3
2022-04-29,Kansanga,11.6
2022-04-30,Kansanga,2.3
2022-05-01,Kansanga,13.5
2022-05-02,Kansanga,9.2
2022-05-03,Kansanga,1.3
2022-05-04,Kansanga,1.9
2022-05-05,Kansanga,4.3
2022-05-06,Kansanga,3.6
2022-05-07,Kansanga,7.3
2022-05-08,Kansanga,3.7
2022-05-09,Kansanga,1.0
2022-05-10,Kansanga,0.3
2022-05-11,Kansanga,6.9
2022-05-12,Kansanga,3.3
2022-05-13,Kansanga,3.1
2022-05-14,Kansanga,0.4
2022-05-15,Kansanga,4.4
2022-05-16,Kansanga,2.2
2022-05-17,Kansanga,1.9
2022-05-18,Kansanga,1.3
2022-05-19,Kansanga,3.0
2022-05-20,Kansanga,2.3
2022-05-21,Kansanga,0.5
2022-05-22,Kansanga,0.9
2022-05-23,Kansanga,2.5
2022-05-24,Kansanga,5.2
2022-05-25,Kansanga,0.3
2022-05-26,Kansanga,1.4
2022-05-27,Kansanga,3.2
2022-05-28,Kansanga,5.9
2022-05-29,Kansanga,26.7
2022-05-30,Kansanga,4.6
2022-05-31,Kansanga,0.2
2022-06-01,Kansanga,1.4
2022-06-02,Kansanga,1.4
2022-06-03,Kansanga,0.4
2022-06-04,Kansanga,0.2
2022-06-05,Kansanga,0.6
2022-06-06,Kansanga,0.7
2022-06-07,Kansanga,3.6
2022-06-08,Kansanga,11.9
