id,date,market,commodity,price
fd-539,2021-08-21,Nakasero,maize,23700
fd-540,2021-09-03,Mukono,banana leaves,10300
fd-541,2022-03-13,Nakasero,fish,6500
fd-542,2021-07-10,,Cassava,7700
fd-543,2020-10-27,Bwaise,banana leaves,18800
fd-544,2025-18-37,Nakasero,CASSAVA,21500
fd-545,2021-11-29,Nakasero,Cassava,4200
fd-546,2022-07-22,,Beans,17100
fd-547,2020-07-16,Nakasero,fish,3600
fd-548,2020-01-08,Mukono,eggs,7400
fd-549,2021-07-04,Kansanga,Maize,5500
fd-549,2021-07-04,Kansanga,Maize,5500
fd-550,2020-03-16,Mukono,MAIZE,18700
fd-550,2020-03-16,Mukono,MAIZE,18700
fd-551,2021-02-21,Kansanga,CASSAVA,14600
fd-552,2020-01-07,,Maize,19600
fd-552,2020-01-07,,Maize,19600
fd-553,2021-05-29,Mukono,beans,10300
fd-554,2021-01-25,Kansanga,maize,17900
fd-555,2022-05-19,,beans,5200
fd-556,2022-06-06,Nakasero,maize,18600
fd-557,2021-02-07,,fish,10400
fd-558,2020-08-04,Kansanga,fish,6500
fd-559,2020-07-04,,maize,18400
fd-560,2020-03-09,Nakasero,Maize,19500
fd-561,2021-11-02,Bwaise,Maize,2700
fd-562,2021-09-23,Nakasero,banana leaves,19000
fd-563,2020-01-05,Nakasero,eggs,23800
fd-564,2020-05-17,Nakasero,CASSAVA,12200
fd-565,2021-10-23,,Maize,5000
fd-566,2021-10-03,Mukono,Maize,17100
fd-567,2022-02-26,,eggs,18500
fd-568,2021-10-31,Bwaise,Beans,19800
fd-569,2021-06-06,Mukono,Cassava,800
fd-570,2021-09-20,Bwaise,fish,5700
fd-571,2022-09-17,Bwaise,CASSAVA,1800
fd-572,2021-01-13,Bwaise,maize,17400
fd-573,2021-04-10,Mukono,maize,11100
fd-574,2020-10-07,Nakasero,banana leaves,6100
fd-575,2022-07-08,Mukono,fish,7800
fd-576,2021-05-13,Kansanga,banana leaves,-1400
fd-577,2021-10-20,Nakasero,eggs,5600
fd-578,2020-08-23,Kansanga,Beans,16200
fd-579,2021-10-24,Kansanga,maize,4600
fd-580,2020-02-10,,MAIZE,8900
fd-581,2022-09-19,,maize,24300
fd-582,2021-04-04,,CASSAVA,6000
fd-583,2021-08-19,Bwaise,banana leaves,9100
fd-584,2021-09-02,,Maize,13100
fd-584,2022-07-20,,Cassava,20300
fd-586,2020-02-09,,fish,3500
fd-587,2022-04-27,Mukono,Cassava,12600
fd-588,2022-08-18,Kansanga,Cassava,24700
fd-589,2021-03-11,Bwaise,beans,8100
fd-590,2021-07-10,Kansanga,beans,23700
fd-590,2021-06-16,Mukono,Cassava,23000
fd-592,2021-03-12,,beans,18000
fd-593,2021-11-27,Kansanga,eggs,18700
fd-594,2020-09-16,Nakasero,banana leaves,23600
fd-595,2020-05-01,Bwaise,CASSAVA,5800
fd-596,2022-03-31,,banana leaves,23600
fd-596,2022-03-31,,banana leaves,23600
fd-597,2022-04-03,Mukono,MAIZE,20100
fd-598,2020-03-22,,maize,13600
fd-599,2021-09-03,Mukono,MAIZE,14800
fd-599,2021-09-03,Mukono,MAIZE,14800
fd-600,2021-06-14,Nakasero,eggs,-2600
fd-601,2021-11-21,Mukono,Beans,500
fd-602,2021-02-13,Nakasero,Cassava,7000
fd-603,2020-04-02,,beans,18800
fd-604,2020-10-10,Bwaise,banana leaves,15400
fd-605,2021-02-20,,Maize,16900
fd-606,2022-09-06,Nakasero,fish,19300
fd-607,2021-05-10,Bwaise,Beans,15500
fd-608,2021-05-08,Mukono,beans,21200
fd-609,2022-03-30,Nakasero,Cassava,17400
fd-610,2020-10-21,Mukono,Cassava,11700
fd-611,2020-12-28,Bwaise,banana leaves,24900
fd-612,2020-07-23,Bwaise,eggs,7200
fd-613,2020-12-30,Bwaise,Maize,3000
fd-614,2022-02-21,,maize,12600
fd-615,2022-07-07,,beans,17200
fd-616,2020-02-25,,Cassava,18200
fd-616,2020-02-25,,Cassava,18200
fd-617,2022-03-05,Bwaise,CASSAVA,23300
fd-618,2025-18-37,Bwaise,Cassava,11100
fd-619,2020-09-26,Bwaise,beans,20500
fd-620,2021-03-05,Nakasero,Beans,9600
fd-621,2021-12-03,Bwaise,Maize,8200
fd-622,2022-03-30,Bwaise,CASSAVA,6200
fd-623,2021-10-07,,fish,16400
fd-624,2021-02-11,Mukono,MAIZE,8800
fd-625,2020-12-08,Nakasero,Beans,18700
fd-626,2020-14-50,Nakasero,banana leaves,19300
fd-627,2020-10-18,Nakasero,Beans,16400
fd-628,2021-09-20,Nakasero,CASSAVA,5200
fd-629,2021-03-07,,banana leaves,2800
fd-630,2021-10-30,Nakasero,beans,13400
fd-631,2021-01-06,,fish,14000
fd-632,2020-08-28,Nakasero,Maize,13500
fd-633,2021-07-15,Mukono,maize,17600
fd-634,2020-06-08,Mukono,Cassava,8600
fd-635,2021-06-23,Bwaise,maize,-3600
fd-636,2022-09-25,,beans,4900
fd-637,2021-09-03,Kansanga,banana leaves,21400
fd-638,2021-07-06,Bwaise,Maize,12400
fd-639,2024-17-45,Bwaise,Beans,18000
fd-639,2024-17-45,Bwaise,Beans,18000
fd-640,2021-05-03,Nakasero,maize,10000
fd-641,2020-07-12,Kansanga,fish,8600
fd-642,2021-01-22,Bwaise,beans,20900
fd-643,2022-04-06,Nakasero,beans,17900
fd-644,2020-07-05,Bwaise,beans,15400
fd-645,2020-07-11,Nakasero,maize,18000
fd-645,2020-07-11,Nakasero,maize,18000
fd-646,2020-05-08,Kansanga,maize,5400
fd-646,2020-05-08,Kansanga,maize,5400
fd-647,2022-03-15,Kansanga,Beans,1500
fd-648,2020-02-27,Nakasero,Cassava,15900
fd-649,2021-01-25,Mukono,Maize,23900
fd-650,2022-01-25,Mukono,eggs,3500
fd-651,2021-11-28,Nakasero,Beans,24300
fd-651,2021-11-28,Nakasero,Beans,24300
fd-652,2020-09-16,Kansanga,beans,2200
fd-653,2021-10-10,Kansanga,Beans,-1800
fd-654,2020-01-10,Mukono,banana leaves,16000
fd-655,2020-09-11,Bwaise,CASSAVA,20700
fd-656,2020-03-02,Mukono,Beans,23400
fd-657,2020-11-20,,Beans,14800
fd-658,2022-01-11,Bwaise,beans,16400
fd-659,2021-05-16,Bwaise,banana leaves,11800
fd-660,2021-09-05,,MAIZE,5500
fd-661,2021-04-09,Mukono,fish,6500
fd-662,2021-09-27,Bwaise,Beans,22000
fd-663,2021-11-30,Kansanga,fish,9700
fd-664,2021-06-19,Mukono,maize,4700
fd-665,2020-07-15,Mukono,maize,13200
fd-666,2020-09-19,Mukono,Beans,24000
fd-666,2020-09-19,Mukono,Beans,24000
fd-667,2021-05-18,Mukono,CASSAVA,2400
fd-668,2022-04-21,Nakasero,maize,9200
fd-669,2020-03-20,Bwaise,fish,24200
fd-670,2021-11-03,Bwaise,banana leaves,6300
fd-671,2022-02-23,,Beans,23500
fd-672,2020-07-03,,Cassava,22000
fd-673,2020-12-26,Nakasero,fish,11100
fd-674,2022-04-25,Nakasero,banana leaves,18300
fd-675,2020-09-17,Nakasero,CASSAVA,13500
fd-675,2020-09-17,Nakasero,CASSAVA,13500
fd-676,2020-01-17,,MAIZE,10300
fd-676,2020-01-17,,MAIZE,10300
fd-677,2020-11-18,Mukono,beans,17200
fd-678,2020-02-08,Kansanga,Beans,9100
fd-679,2022-04-10,Nakasero,Maize,19100
fd-680,2022-03-22,Kansanga,MAIZE,23000
fd-681,2021-10-19,Nakasero,maize,19300
fd-682,2020-12-08,Nakasero,Cassava,4400
fd-683,2021-09-08,Mukono,Cassava,17600
fd-683,2021-09-08,Mukono,Cassava,17600
fd-684,2021-05-29,Bwaise,MAIZE,24400
fd-685,2021-08-12,,Maize,9900
fd-686,2021-05-02,,maize,9100
fd-687,2020-05-13,Bwaise,CASSAVA,16400
fd-688,2022-01-23,,eggs,9200
fd-689,2020-04-01,Mukono,Cassava,11900
fd-690,2022-02-27,Nakasero,MAIZE,20600
fd-691,2021-03-27,Mukono,eggs,12700
fd-692,2022-01-27,Mukono,eggs,5300
fd-693,2025-18-37,Mukono,beans,1200
fd-694,2021-07-13,,beans,20900
fd-695,2020-01-19,Kansanga,banana leaves,17700
fd-695,2020-01-19,Kansanga,banana leaves,17700
fd-696,2022-03-19,,beans,21900
fd-697,2021-11-09,Nakasero,Maize,-1500
fd-698,2021-06-04,Mukono,Beans,20000
fd-699,2021-04-13,,maize,-1300
fd-700,2020-06-09,Mukono,Beans,12100
fd-701,2021-05-28,Nakasero,maize,13100
fd-702,2024-17-45,Nakasero,eggs,13300
fd-703,2022-09-10,,eggs,19200
fd-704,2020-12-03,Kansanga,fish,21800
fd-705,2022-06-02,Bwaise,beans,17600
fd-706,2022-02-27,Bwaise,banana leaves,10900
fd-706,2022-02-27,Bwaise,banana leaves,10900
fd-707,2020-07-07,Nakasero,MAIZE,10900
fd-708,2021-03-29,Nakasero,MAIZE,3900
fd-709,2021-09-23,Nakasero,banana leaves,8000
fd-710,2020-14-50,Kansanga,MAIZE,20300
fd-711,2021-01-31,Kansanga,CASSAVA,6800
fd-712,2022-08-05,Nakasero,Cassava,22400
fd-713,2022-08-07,Kansanga,banana leaves,11100
fd-714,2022-03-05,Mukono,banana leaves,12900
fd-715,2021-08-08,,fish,23500
fd-716,2022-04-26,Mukono,eggs,13400
fd-717,2022-02-22,Mukono,eggs,13500
fd-718,2020-06-19,Kansanga,beans,2200
fd-719,2021-10-23,Kansanga,Maize,4200
fd-720,2021-07-13,Bwaise,Cassava,15200
fd-720,2021-07-13,Bwaise,Cassava,15200
fd-721,2022-07-06,Bwaise,CASSAVA,11100
fd-722,2022-01-05,Mukono,Maize,15200
fd-723,2022-01-14,,banana leaves,12900
fd-724,2020-12-09,,MAIZE,5200
fd-725,2020-11-12,Kansanga,beans,4300
fd-726,2026-19-40,Nakasero,maize,16800
fd-726,2020-08-31,Bwaise,banana leaves,15300
fd-728,2020-09-07,,beans,18700
fd-729,2020-02-26,Nakasero,maize,1500
fd-730,2022-07-31,Mukono,maize,6300
fd-731,2021-12-17,,banana leaves,6300
fd-732,2020-02-06,Mukono,beans,12900
fd-733,2020-03-07,Nakasero,CASSAVA,23200
fd-734,2020-08-02,Bwaise,banana leaves,19200
fd-735,2021-05-10,,beans,10800
fd-736,2022-08-07,Bwaise,banana leaves,17500
fd-737,2022-06-23,,eggs,6800
fd-737,2022-06-23,,eggs,6800
fd-738,2020-04-30,Bwaise,banana leaves,14000
fd-738,2020-04-30,Bwaise,banana leaves,14000
fd-739,2020-08-05,Mukono,eggs,8800
fd-740,2020-11-27,Mukono,Maize,11600
fd-741,2022-05-02,Bwaise,eggs,11500
fd-742,2020-02-06,Bwaise,CASSAVA,15500
fd-743,2022-03-13,Kansanga,maize,10300
fd-744,2020-01-20,Bwaise,banana leaves,12000
fd-744,2020-01-20,Bwaise,banana leaves,12000
fd-745,2020-12-13,Kansanga,fish,19200
fd-746,2022-03-12,Nakasero,Beans,9300
fd-747,2021-04-07,Nakasero,eggs,6200
fd-748,2022-07-24,Mukono,CASSAVA,16300
fd-749,2021-05-10,,beans,5100
fd-750,2021-06-12,Bwaise,eggs,15500
fd-751,2020-11-14,Mukono,banana leaves,11400
fd-752,2021-11-05,Nakasero,maize,10700
fd-753,2020-10-20,Nakasero,fish,14900
fd-754,2020-04-27,Mukono,banana leaves,3800
fd-755,2020-05-24,Nakasero,banana leaves,2800
fd-756,2020-02-21,Bwaise,maize,22600
fd-756,2020-02-21,Bwaise,maize,22600
fd-757,2021-02-05,Bwaise,banana leaves,21100
fd-758,2020-11-15,Nakasero,eggs,22400
fd-759,2022-02-21,Kansanga,banana leaves,23300
fd-760,2021-12-28,Kansanga,CASSAVA,7800
fd-761,2021-01-07,Kansanga,MAIZE,22200
fd-762,2021-05-14,Mukono,Maize,12000
fd-763,2020-12-22,,banana leaves,3800
fd-764,2021-07-23,Mukono,beans,13600
fd-765,2020-06-11,Kansanga,Cassava,7300
fd-766,2021-03-21,,Beans,8200
fd-767,2021-12-29,,CASSAVA,20000
fd-768,2020-06-29,Nakasero,Cassava,4000
fd-769,2020-12-01,Kansanga,maize,5000
fd-770,2020-01-01,Bwaise,MAIZE,10000
fd-771,2021-11-28,Nakasero,beans,22700
fd-772,2022-07-26,Nakasero,Maize,20500
fd-773,2020-10-28,Mukono,Beans,2200
fd-773,2020-10-28,Mukono,Beans,2200
fd-774,2020-04-22,Nakasero,maize,23500
fd-775,2021-02-19,Kansanga,Cassava,22200
fd-776,2022-05-13,Nakasero,Cassava,22400
fd-776,2020-05-27,Kansanga,Cassava,4900
fd-778,2021-04-11,,Cassava,15300
fd-779,2020-12-29,Bwaise,MAIZE,700
fd-780,2021-05-28,Nakasero,Cassava,19300
fd-781,2021-12-22,Nakasero,Maize,23100
fd-782,2022-05-29,Nakasero,CASSAVA,17600
fd-783,2022-01-29,Mukono,fish,10700
fd-784,2020-01-12,Kansanga,CASSAVA,15800
fd-785,2022-03-28,Nakasero,beans,23200
fd-786,2021-07-31,Nakasero,maize,19400
fd-787,2022-04-08,,maize,3200
fd-788,2020-09-15,Bwaise,banana leaves,8900
fd-788,2020-09-15,Bwaise,banana leaves,8900
fd-789,2021-08-28,Bwaise,CASSAVA,6200
fd-790,2022-03-29,,maize,3200
fd-791,2022-05-07,Kansanga,Cassava,8200
fd-792,2021-08-14,Nakasero,maize,4300
fd-792,2021-08-14,Nakasero,maize,4300
fd-793,2021-05-02,,eggs,23600
fd-794,2021-03-21,Mukono,beans,15200
fd-795,2022-09-05,Mukono,Maize,21300
fd-796,2021-10-29,Nakasero,Beans,3700
fd-797,2021-11-22,Bwaise,banana leaves,17500
fd-798,2021-07-14,Mukono,maize,800
fd-799,2020-12-25,Bwaise,beans,1600
fd-799,2020-12-25,Bwaise,beans,1600
fd-800,2021-11-03,Bwaise,banana leaves,23700
fd-801,2021-01-19,,MAIZE,23200
fd-802,2020-03-18,Kansanga,beans,23100
fd-803,2020-06-14,Mukono,beans,13000
fd-804,2022-04-12,Nakasero,MAIZE,16600
fd-805,2021-10-22,Kansanga,Maize,14600
fd-806,2022-01-02,Nakasero,Maize,-4800
fd-807,2022-07-07,Kansanga,MAIZE,500
fd-808,2021-12-17,Nakasero,Cassava,17300
fd-809,2021-02-17,Mukono,fish,13000
fd-810,2021-08-03,,Beans,10400
fd-811,2020-04-02,Nakasero,fish,11600
fd-812,2021-10-25,Bwaise,MAIZE,13000
fd-813,2020-04-19,Nakasero,CASSAVA,21200
fd-814,2020-01-26,,eggs,2500
fd-815,2022-09-15,Kansanga,maize,-4800
fd-816,2020-08-04,,CASSAVA,18000
fd-817,2020-02-07,Bwaise,CASSAVA,15900
fd-818,2021-10-26,Bwaise,maize,2100
fd-819,2021-09-17,Bwaise,banana leaves,3900
fd-820,2020-03-05,Bwaise,Cassava,24600
fd-821,2021-08-12,,MAIZE,7400
fd-822,2020-05-03,Nakasero,MAIZE,6000
fd-823,2022-08-05,,maize,21200
fd-824,2023-16-47,Mukono,maize,-1300
fd-825,2021-03-02,Kansanga,MAIZE,21400
fd-826,2020-06-27,,maize,24000
fd-827,2022-03-12,Nakasero,Beans,18700
fd-828,2020-04-07,,Beans,18100
fd-829,2020-08-01,Nakasero,maize,5300
fd-830,2020-06-29,Bwaise,maize,12400
fd-831,2022-04-04,Kansanga,maize,2200
fd-832,2021-05-11,,Maize,8200
fd-833,2020-07-22,Nakasero,eggs,11100
fd-834,2020-07-23,Kansanga,eggs,19600
fd-835,2022-08-08,,CASSAVA,12700
fd-836,2022-09-25,Nakasero,eggs,1500
fd-837,2022-05-22,Kansanga,CASSAVA,11700
fd-838,2022-03-24,,MAIZE,18600
fd-839,2021-05-15,Bwaise,banana leaves,15600
fd-840,2020-09-09,Bwaise,Beans,7700
fd-841,2021-08-10,Mukono,Cassava,1800
fd-842,2021-03-11,,Cassava,23300
fd-843,2021-07-25,Mukono,Cassava,4800
fd-844,2020-01-17,Kansanga,beans,15500
fd-845,2023-16-47,Kansanga,MAIZE,13700
fd-846,2021-12-21,Mukono,Maize,23100
fd-847,2020-10-03,,fish,7200
fd-848,2022-01-23,Mukono,fish,22600
fd-849,2021-04-21,,maize,6200
fd-850,2022-03-03,Bwaise,MAIZE,8300
fd-851,2022-02-09,,eggs,7800
fd-852,2021-03-09,Nakasero,maize,11800
fd-853,2021-04-26,,fish,15300
fd-854,2022-04-08,Mukono,eggs,15500
fd-855,2022-09-08,Mukono,Maize,4100
fd-856,2021-06-17,Mukono,beans,22800
fd-857,2021-03-30,Mukono,beans,1200
fd-858,2021-10-22,Nakasero,Cassava,21900
fd-859,2021-12-14,,fish,10400
fd-860,2022-03-19,Nakasero,eggs,9900
fd-861,2021-04-11,Bwaise,banana leaves,23800
fd-862,2021-12-26,Bwaise,MAIZE,1800
fd-863,2021-01-13,Bwaise,eggs,1600
fd-864,2021-04-04,,MAIZE,4400
fd-865,2020-05-28,Kansanga,Beans,24600
fd-866,2020-10-29,Kansanga,beans,19200
fd-867,2022-08-02,Kansanga,Beans,24400
fd-868,2020-04-29,Nakasero,maize,7700
fd-869,2021-10-18,Bwaise,banana leaves,9600
fd-870,2021-11-24,Mukono,fish,16500
fd-871,2022-07-19,Nakasero,Cassava,14500
fd-872,2020-12-25,Nakasero,CASSAVA,3300
fd-873,2021-03-01,Kansanga,beans,24300
fd-874,2020-05-22,,banana leaves,7300
fd-875,2020-12-09,Mukono,banana leaves,3300
fd-875,2020-12-09,Mukono,banana leaves,3300
fd-876,2020-06-28,,CASSAVA,4900
fd-877,2021-05-17,Mukono,beans,10400
fd-878,2022-03-21,Mukono,MAIZE,21400
fd-879,2022-07-03,Nakasero,Cassava,23000
fd-880,2021-05-19,Mukono,banana leaves,19500
fd-881,2021-12-03,Kansanga,Maize,24500
fd-882,2020-02-29,Bwaise,Beans,23200
fd-883,2021-03-05,Nakasero,maize,17800
fd-884,2021-10-05,Bwaise,Maize,5900
fd-885,2021-12-02,Nakasero,beans,23000
fd-886,2020-05-27,Mukono,MAIZE,12700
fd-887,2020-06-15,Mukono,eggs,7700
fd-888,2021-12-07,,fish,23500
fd-889,2020-03-19,Mukono,MAIZE,16200
fd-890,2021-03-28,,fish,11700
fd-891,2020-05-01,Bwaise,MAIZE,5100
fd-892,2020-03-21,Kansanga,Maize,16300
fd-893,2022-03-23,,banana leaves,4300
fd-894,2020-01-11,Mukono,Maize,7200
fd-895,2020-01-30,Mukono,MAIZE,9500
fd-896,2021-05-27,,eggs,2700
fd-897,2021-13-49,Bwaise,beans,18100
fd-897,2021-13-49,Bwaise,beans,18100
fd-898,2022-07-31,,CASSAVA,19800
fd-899,2022-05-04,Nakasero,Cassava,17300
fd-900,2020-05-06,Kansanga,Maize,16700
fd-901,2020-02-11,Mukono,Beans,13100
fd-902,2022-09-26,Kansanga,eggs,10000
fd-903,2022-07-05,Kansanga,Beans,22500
fd-904,2021-11-05,Mukono,Maize,13600
fd-905,2022-07-02,Bwaise,Maize,7000
fd-906,2020-05-05,Bwaise,Cassava,9600
fd-907,2022-02-13,Kansanga,Beans,20200
fd-908,2020-05-30,Kansanga,Maize,16500
fd-909,2020-04-11,Mukono,Maize,1300
fd-910,2020-06-05,Nakasero,banana leaves,3000
fd-911,2021-04-22,Bwaise,beans,16500
fd-912,2021-07-07,,maize,1500
fd-913,2021-04-05,Nakasero,Cassava,1600
fd-913,2021-04-05,Nakasero,Cassava,1600
fd-914,2020-11-06,Bwaise,CASSAVA,10700
fd-915,2021-11-22,Kansanga,fish,19200
fd-916,2020-02-27,Kansanga,beans,12800
fd-917,2020-11-24,Mukono,maize,4700
fd-918,2020-01-28,Nakasero,Cassava,11800
fd-919,2020-09-07,Bwaise,eggs,19900
fd-920,2020-04-27,Nakasero,MAIZE,-3700
fd-920,2020-04-27,Nakasero,MAIZE,-3700
fd-921,2021-06-11,Kansanga,beans,-3100
fd-922,2021-02-03,Nakasero,banana leaves,16500
fd-923,2021-05-29,Nakasero,MAIZE,12400
fd-924,2022-09-24,Mukono,fish,9100
fd-924,2022-09-24,Mukono,fish,9100
fd-925,2020-08-19,,Maize,19400
fd-926,2022-03-31,,CASSAVA,11800
fd-927,2022-04-03,Nakasero,Cassava,10700
fd-928,2021-04-09,,MAIZE,21000
fd-929,2020-08-06,Kansanga,beans,17900
fd-930,2022-08-15,,maize,12400
fd-931,2022-02-22,Nakasero,Cassava,2600
fd-932,2020-10-20,Bwaise,beans,8200
fd-933,2020-09-08,Nakasero,CASSAVA,14700
fd-934,2020-10-06,Bwaise,maize,9600
fd-935,2022-09-13,Kansanga,maize,3200
fd-936,2022-09-05,Kansanga,Beans,3400
fd-937,2020-08-29,Mukono,banana leaves,4400
fd-938,2022-08-11,,beans,3400
fd-939,2020-12-03,,Cassava,24800
fd-940,2020-06-28,Bwaise,beans,8800
fd-941,2021-12-17,Mukono,Beans,16000
fd-942,2022-08-17,Bwaise,Beans,12500
fd-943,2021-09-12,Mukono,maize,22500
fd-944,2022-09-08,Nakasero,Maize,8200
fd-945,2021-02-06,Nakasero,beans,8200
fd-946,2021-03-25,Nakasero,Cassava,9400
fd-947,2021-04-27,Kansanga,Beans,3700
fd-948,2020-12-26,Kansanga,banana leaves,18400
fd-949,2020-14-50,Bwaise,CASSAVA,4900
fd-949,2020-14-50,Bwaise,CASSAVA,4900
fd-950,2021-08-12,Mukono,Maize,17400
fd-951,2020-05-13,,Cassava,10900
fd-952,2020-06-26,,Beans,7000
fd-953,2021-01-21,,eggs,-5000
fd-954,2022-07-17,Mukono,CASSAVA,23400
fd-955,2021-09-06,Nakasero,MAIZE,12500
fd-956,2024-17-45,Kansanga,CASSAVA,16600
fd-957,2022-06-01,Nakasero,beans,13000
fd-958,2022-04-23,Nakasero,eggs,13800
fd-959,2020-08-29,,CASSAVA,12600
fd-960,2021-04-25,Bwaise,Beans,13500
fd-961,2022-01-23,,beans,18700
fd-961,2022-01-23,,beans,18700
fd-962,2022-07-19,Nakasero,banana leaves,20100
fd-963,2024-17-45,,Cassava,13400
fd-964,2020-02-12,,MAIZE,17000
fd-965,2020-04-01,Nakasero,fish,9000
fd-966,2022-06-11,Nakasero,Beans,9700
fd-967,2022-08-06,Nakasero,fish,5900
fd-968,2020-06-03,,CASSAVA,5300
fd-968,2020-06-03,,CASSAVA,5300
fd-969,2020-06-16,Kansanga,Cassava,16700
fd-969,2020-06-16,Kansanga,Cassava,16700
fd-970,2021-05-11,Kansanga,CASSAVA,24000
fd-971,2022-06-08,Nakasero,MAIZE,17100
fd-972,2020-08-05,,maize,19200
fd-973,2021-05-25,Mukono,Beans,-2300
fd-974,2022-08-09,Mukono,Beans,3100
fd-975,2021-10-05,Nakasero,banana leaves,11200
fd-976,2020-11-28,,MAIZE,2000
fd-977,2022-01-31,Mukono,fish,12900
fd-978,2022-02-28,Kansanga,Maize,-4200
fd-979,2022-02-09,Bwaise,Maize,14600
fd-980,2021-09-09,Bwaise,Beans,12500
fd-981,2021-05-02,Nakasero,banana leaves,3400
fd-982,2021-03-20,Kansanga,Maize,-3700
fd-983,2021-12-31,Bwaise,CASSAVA,21700
fd-984,2022-07-17,Kansanga,beans,4600
fd-985,2021-03-13,Nakasero,banana leaves,-4700
fd-986,2021-02-26,Mukono,CASSAVA,19100
fd-987,2022-02-26,,maize,22100
fd-988,2020-02-16,Mukono,Cassava,10200
fd-989,2021-04-05,,beans,6600
fd-990,2020-09-22,Mukono,Cassava,600
fd-990,2021-04-16,Kansanga,banana leaves,10400
fd-992,2021-11-20,Kansanga,beans,4900
fd-992,2021-11-20,Kansanga,beans,4900
fd-993,2021-13-49,Mukono,eggs,5200
fd-994,2022-03-19,,eggs,15600
fd-995,2022-07-13,Bwaise,CASSAVA,15900
fd-995,2022-07-13,Bwaise,CASSAVA,15900
fd-996,2020-10-28,,Cassava,700
fd-997,2021-03-01,Kansanga,banana leaves,18600
fd-998,2021-06-09,,banana leaves,16400
fd-999,2024-17-45,Nakasero,fish,21700
fd-1000,2022-08-19,Nakasero,CASSAVA,1100
fd-1001,2021-03-24,Bwaise,fish,22900
fd-1002,2021-11-03,Kansanga,MAIZE,24100
fd-1003,2021-11-20,Nakasero,CASSAVA,5800
fd-1004,2021-11-14,Kansanga,MAIZE,5600
fd-1005,2021-05-20,Nakasero,eggs,2000
fd-1006,2021-11-24,Bwaise,MAIZE,16900
fd-1006,2021-11-24,Bwaise,MAIZE,16900
fd-1007,2021-09-24,Bwaise,Maize,16400
fd-1008,2020-02-17,,beans,23100
fd-1009,2020-02-21,Kansanga,CASSAVA,4100
fd-1010,2022-05-28,Mukono,fish,-4600
fd-1011,2021-01-05,Bwaise,beans,17000
fd-1012,2021-01-07,Nakasero,MAIZE,7100
fd-1013,2020-09-08,Kansanga,Beans,6100
fd-1014,2021-01-04,Bwaise,MAIZE,17800
fd-1015,2021-02-27,Kansanga,CASSAVA,17400
fd-1016,2021-13-49,Mukono,fish,3200
fd-1017,2021-03-20,Mukono,Cassava,22100
fd-1018,2021-10-08,,beans,22800
fd-1019,2020-11-17,Nakasero,maize,17700
fd-1020,2021-10-21,Bwaise,fish,20700
fd-1021,2022-03-11,Kansanga,eggs,3200
fd-1021,2022-03-11,Kansanga,eggs,3200
fd-1022,2022-01-27,Bwaise,fish,9800
fd-1023,2020-12-14,Bwaise,maize,-1800
fd-1024,2020-11-07,Kansanga,fish,2400
fd-1025,2020-05-06,Mukono,Maize,19200
fd-1026,2022-04-04,,banana leaves,21000
fd-1027,2020-11-02,Nakasero,banana leaves,23900
fd-1028,2021-06-12,,eggs,12300
fd-1029,2021-02-25,Mukono,Maize,4700
fd-1030,2021-06-22,Kansanga,banana leaves,13400
fd-1031,2021-03-26,Kansanga,Cassava,5200
fd-1032,2022-09-18,,fish,7400
fd-1033,2021-07-26,Nakasero,Maize,13800
fd-1034,2021-06-19,Bwaise,Maize,12700
fd-1035,2020-05-25,,Cassava,-1400
fd-1036,2022-01-27,Kansanga,maize,11900
fd-1036,2022-01-27,Kansanga,maize,11900
fd-1037,2020-11-13,,CASSAVA,12800
fd-1038,2022-02-19,Bwaise,fish,15200
fd-1039,2020-04-01,,banana leaves,8100
fd-1040,2021-11-17,Kansanga,beans,5900
fd-1041,2021-12-25,Nakasero,fish,21500
fd-1042,2021-08-13,Mukono,banana leaves,16000
fd-1042,2021-06-28,Bwaise,maize,7200
fd-1044,2021-03-30,Mukono,fish,13600
fd-1045,2020-12-14,Kansanga,MAIZE,17700
fd-1046,2020-04-11,,MAIZE,6400
fd-1047,2021-02-21,Bwaise,maize,11100
fd-1048,2020-04-11,Nakasero,MAIZE,11100
fd-1049,2020-02-23,Bwaise,eggs,19700
fd-1050,2022-08-30,Mukono,beans,15700
fd-1051,2025-18-37,Bwaise,maize,19700
fd-1052,2022-03-15,Bwaise,beans,15100
fd-1053,2022-09-18,Bwaise,Beans,6000
fd-1054,2022-07-22,,CASSAVA,-1700
fd-1055,2022-09-22,Bwaise,maize,16300
fd-1056,2020-12-25,Bwaise,banana leaves,9700
fd-1056,2020-12-25,Bwaise,banana leaves,9700
fd-1057,2020-11-03,Mukono,Cassava,5000
fd-1058,2020-08-03,,fish,10900
fd-1059,2022-02-09,Kansanga,beans,11000
fd-1060,2020-01-17,Bwaise,maize,600
fd-1061,2022-07-05,Kansanga,Cassava,21700
fd-1062,2022-04-15,Kansanga,Maize,12800
fd-1063,2022-02-25,Mukono,Maize,6800
fd-1064,2022-15-48,Nakasero,eggs,20600
fd-1065,2021-05-20,Nakasero,maize,23500
fd-1066,2022-04-20,Kansanga,Maize,19100
fd-1067,2022-01-26,,banana leaves,2600
fd-1068,2022-08-13,,eggs,24300
fd-1069,2022-09-20,,banana leaves,18800
fd-1069,2021-11-20,Mukono,Beans,13800
fd-1071,2021-01-05,,maize,7800
